Date,FID,AgeType,AgeGroup,Cases
2021-01-10,317,Age.,15_24,887
2021-01-10,317,Age.D7.,15_24,1207.4285714285713
2021-01-10,317,Age.,25_34,852
2021-01-10,317,Age.D7.,25_34,1236.2857142857142
2021-01-10,317,Age.,35_44,783
2021-01-10,317,Age.D7.,35_44,1036
2021-01-10,317,Age.,45_54,757
2021-01-10,317,Age.D7.,45_54,973
2021-01-10,317,Age.,55_64,611
2021-01-10,317,Age.D7.,55_64,801.1428571428571
2021-01-10,317,Age.,65plus,652
2021-01-10,317,Age.D7.,65plus,668.2857142857143
2021-01-11,318,Age.,1_4,58
2021-01-11,318,Age.D7.,1_4,113
2021-01-11,318,Age.,5_14,109
2021-01-11,318,Age.D7.,5_14,283.2857142857143
2021-01-11,318,Age.,15_24,457
2021-01-11,318,Age.D7.,15_24,1122.7142857142858
2021-01-11,318,Age.,25_34,537
2021-01-11,318,Age.D7.,25_34,1162.4285714285713
2021-01-11,318,Age.,35_44,504
2021-01-11,318,Age.D7.,35_44,989.5714285714286
2021-01-11,318,Age.,45_54,434
2021-01-11,318,Age.D7.,45_54,924.8571428571429
2021-01-11,318,Age.,55_64,413
2021-01-11,318,Age.D7.,55_64,764.1428571428571
2021-01-11,318,Age.,65plus,557
2021-01-11,318,Age.D7.,65plus,675.7142857142857
2021-01-12,319,Age.,1_4,55
2021-01-12,319,Age.D7.,1_4,85
2021-01-12,319,Age.,5_14,153
2021-01-12,319,Age.D7.,5_14,247.57142857142858
2021-01-12,319,Age.,15_24,498
2021-01-12,319,Age.D7.,15_24,1036.4285714285713
2021-01-12,319,Age.,25_34,611
2021-01-12,319,Age.D7.,25_34,1019.5714285714286
2021-01-12,319,Age.,35_44,578
2021-01-12,319,Age.D7.,35_44,892.4285714285714
2021-01-12,319,Age.,45_54,643
2021-01-12,319,Age.D7.,45_54,850.8571428571429
2021-01-12,319,Age.,55_64,473
2021-01-12,319,Age.D7.,55_64,689.8571428571429
2021-01-12,319,Age.,65plus,516
2021-01-12,319,Age.D7.,65plus,643.8571428571429
2021-01-13,320,Age.,1_4,74
2021-01-13,320,Age.D7.,1_4,91.28571428571429
2021-01-13,320,Age.,5_14,167
2021-01-13,320,Age.D7.,5_14,227.42857142857142
2021-01-13,320,Age.,15_24,560
2021-01-13,320,Age.D7.,15_24,882.1428571428571
2021-01-13,320,Age.,25_34,650
2021-01-13,320,Age.D7.,25_34,927.1428571428571
2021-01-13,320,Age.,35_44,675
2021-01-13,320,Age.D7.,35_44,831.5714285714286
2021-01-13,320,Age.,45_54,668
2021-01-13,320,Age.D7.,45_54,804.5714285714286
2021-01-13,320,Age.,55_64,529
2021-01-13,320,Age.D7.,55_64,649.5714285714286
2021-01-13,320,Age.,65plus,726
2021-01-13,320,Age.D7.,65plus,658.8571428571429
2021-01-14,321,Age.,1_4,64
2021-01-14,321,Age.D7.,1_4,80.42857142857143
2021-01-14,321,Age.,5_14,147
2021-01-14,321,Age.D7.,5_14,194.71428571428572
2021-01-14,321,Age.,15_24,499
2021-01-14,321,Age.D7.,15_24,731.4285714285714
2021-01-14,321,Age.,25_34,582
2021-01-14,321,Age.D7.,25_34,779.2857142857143
2021-01-14,321,Age.,35_44,597
2021-01-14,321,Age.D7.,35_44,719
2021-01-14,321,Age.,45_54,589
2021-01-14,321,Age.D7.,45_54,704.1428571428571
2021-01-14,321,Age.,55_64,447
2021-01-14,321,Age.D7.,55_64,565.8571428571429
2021-01-14,321,Age.,65plus,474
2021-01-14,321,Age.D7.,65plus,604
2021-01-15,322,Age.,1_4,76
2021-01-15,322,Age.D7.,1_4,79.57142857142857
2021-01-15,322,Age.,5_14,149
2021-01-15,322,Age.D7.,5_14,182.85714285714286
2021-01-15,322,Age.,15_24,435
2021-01-15,322,Age.D7.,15_24,659.2857142857143
2021-01-15,322,Age.,25_34,554
2021-01-15,322,Age.D7.,25_34,727.5714285714286
2021-01-15,322,Age.,35_44,540
2021-01-15,322,Age.D7.,35_44,686.2857142857143
2021-01-15,322,Age.,45_54,565
2021-01-15,322,Age.D7.,45_54,682.1428571428571
2021-01-15,322,Age.,55_64,398
2021-01-15,322,Age.D7.,55_64,531.7142857142857
2021-01-15,322,Age.,65plus,510
2021-01-15,322,Age.D7.,65plus,600.5714285714286
2021-01-16,323,Age.,1_4,74
2021-01-16,323,Age.D7.,1_4,71.85714285714286
2021-01-16,323,Age.,5_14,162
2021-01-16,323,Age.D7.,5_14,162.57142857142858
2021-01-16,323,Age.,15_24,456
2021-01-16,323,Age.D7.,15_24,541.7142857142857
2021-01-16,323,Age.,25_34,503
2021-01-16,323,Age.D7.,25_34,612.7142857142857
2021-01-16,323,Age.,35_44,488
2021-01-16,323,Age.D7.,35_44,595
2021-01-16,323,Age.,45_54,475
2021-01-16,323,Age.D7.,45_54,590.1428571428571
2021-01-16,323,Age.,55_64,368
2021-01-16,323,Age.D7.,55_64,462.7142857142857
2021-01-16,323,Age.,65plus,395
2021-01-16,323,Age.D7.,65plus,547.1428571428571
2021-01-17,324,Age.,1_4,39
2021-01-17,324,Age.D7.,1_4,62.857142857142854
2021-01-17,324,Age.,5_14,89
2021-01-17,324,Age.D7.,5_14,139.42857142857142
2021-01-17,324,Age.,15_24,342
2021-01-17,324,Age.D7.,15_24,463.85714285714283
2021-01-17,324,Age.,25_34,383
2021-01-17,324,Age.D7.,25_34,545.7142857142857
2021-01-17,324,Age.,35_44,385
2021-01-17,324,Age.D7.,35_44,538.1428571428571
2021-01-17,324,Age.,45_54,324
2021-01-17,324,Age.D7.,45_54,528.2857142857143
2021-01-17,324,Age.,55_64,249
2021-01-17,324,Age.D7.,55_64,411
2021-01-17,324,Age.,65plus,304
2021-01-17,324,Age.D7.,65plus,497.42857142857144
2021-01-18,325,Age.,1_4,45
2021-01-18,325,Age.D7.,1_4,61
2021-01-18,325,Age.,5_14,97
2021-01-18,325,Age.D7.,5_14,137.71428571428572
2021-01-18,325,Age.,15_24,284
2021-01-18,325,Age.D7.,15_24,439.14285714285717
2021-01-18,325,Age.,25_34,346
2021-01-18,325,Age.D7.,25_34,518.4285714285714
2021-01-18,325,Age.,35_44,329
2021-01-18,325,Age.D7.,35_44,513.1428571428571
2021-01-18,325,Age.,45_54,313
2021-01-18,325,Age.D7.,45_54,511
2021-01-18,325,Age.,55_64,233
2021-01-18,325,Age.D7.,55_64,385.2857142857143
2021-01-18,325,Age.,65plus,345
2021-01-18,325,Age.D7.,65plus,467.14285714285717
2021-01-19,326,Age.,1_4,43
2021-01-19,326,Age.D7.,1_4,59.285714285714285
2021-01-19,326,Age.,5_14,91
2021-01-19,326,Age.D7.,5_14,128.85714285714286
2021-01-19,326,Age.,15_24,310
2021-01-19,326,Age.D7.,15_24,412.2857142857143
2021-01-19,326,Age.,25_34,387
2021-01-19,326,Age.D7.,25_34,486.42857142857144
2021-01-19,326,Age.,35_44,449
2021-01-19,326,Age.D7.,35_44,494.7142857142857
2021-01-19,326,Age.,45_54,463
2021-01-19,326,Age.D7.,45_54,485.2857142857143
2021-01-19,326,Age.,55_64,304
2021-01-19,326,Age.D7.,55_64,361.14285714285717
2021-01-19,326,Age.,65plus,427
2021-01-19,326,Age.D7.,65plus,454.42857142857144
2021-01-20,327,Age.,1_4,57
2021-01-20,327,Age.D7.,1_4,56.857142857142854
2021-01-20,327,Age.,5_14,105
2021-01-20,327,Age.D7.,5_14,120
2021-01-20,327,Age.,15_24,332
2021-01-20,327,Age.D7.,15_24,379.7142857142857
2021-01-20,327,Age.,25_34,465
2021-01-20,327,Age.D7.,25_34,460
2021-01-20,327,Age.,35_44,460
2021-01-20,327,Age.D7.,35_44,464
2021-01-20,327,Age.,45_54,470
2021-01-20,327,Age.D7.,45_54,457
2021-01-20,327,Age.,55_64,325
2021-01-20,327,Age.D7.,55_64,332
2021-01-20,327,Age.,65plus,376
2021-01-20,327,Age.D7.,65plus,404.42857142857144
2021-01-21,328,Age.,1_4,59
2021-01-21,328,Age.D7.,1_4,56.142857142857146
2021-01-21,328,Age.,5_14,125
2021-01-21,328,Age.D7.,5_14,116.85714285714286
2021-01-21,328,Age.,15_24,136
2021-01-21,328,Age.D7.,15_24,327.85714285714283
2021-01-21,328,Age.,25_34,437
2021-01-21,328,Age.D7.,25_34,439.2857142857143
2021-01-21,328,Age.,35_44,388
2021-01-21,328,Age.D7.,35_44,434.14285714285717
2021-01-21,328,Age.,45_54,350
2021-01-21,328,Age.D7.,45_54,422.85714285714283
2021-01-21,328,Age.,55_64,290
2021-01-21,328,Age.D7.,55_64,309.57142857142856
2021-01-21,328,Age.,65plus,382
2021-01-21,328,Age.D7.,65plus,391.2857142857143
2021-01-22,329,Age.,1_4,52
2021-01-22,329,Age.D7.,1_4,52.714285714285715
2021-01-22,329,Age.,5_14,90
2021-01-22,329,Age.D7.,5_14,108.42857142857143
2021-01-22,329,Age.,15_24,470
2021-01-22,329,Age.D7.,15_24,332.85714285714283
2021-01-22,329,Age.,25_34,352
2021-01-22,329,Age.D7.,25_34,410.42857142857144
2021-01-22,329,Age.,35_44,308
2021-01-22,329,Age.D7.,35_44,401
2021-01-22,329,Age.,45_54,297
2021-01-22,329,Age.D7.,45_54,384.57142857142856
2021-01-22,329,Age.,55_64,203
2021-01-22,329,Age.D7.,55_64,281.7142857142857
2021-01-22,329,Age.,65plus,297
2021-01-22,329,Age.D7.,65plus,360.85714285714283
2021-01-23,330,Age.,1_4,27
2021-01-23,330,Age.D7.,1_4,46
2021-01-23,330,Age.,5_14,79
2021-01-23,330,Age.D7.,5_14,96.57142857142857
2021-01-23,330,Age.,15_24,202
2021-01-23,330,Age.D7.,15_24,296.57142857142856
2021-01-23,330,Age.,25_34,257
2021-01-23,330,Age.D7.,25_34,375.2857142857143
2021-01-23,330,Age.,35_44,264
2021-01-23,330,Age.D7.,35_44,369
2021-01-23,330,Age.,45_54,212
2021-01-23,330,Age.D7.,45_54,347
2021-01-23,330,Age.,55_64,172
2021-01-23,330,Age.D7.,55_64,253.71428571428572
2021-01-23,330,Age.,65plus,192
2021-01-23,330,Age.D7.,65plus,331.85714285714283
2021-01-24,331,Age.,1_4,50
2021-01-24,331,Age.D7.,1_4,47.57142857142857
2021-01-24,331,Age.,5_14,66
2021-01-24,331,Age.D7.,5_14,93.28571428571429
2021-01-24,331,Age.,15_24,178
2021-01-24,331,Age.D7.,15_24,273.14285714285717
2021-01-24,331,Age.,25_34,239
2021-01-24,331,Age.D7.,25_34,354.7142857142857
2021-01-24,331,Age.,35_44,234
2021-01-24,331,Age.D7.,35_44,347.42857142857144
2021-01-24,331,Age.,45_54,213
2021-01-24,331,Age.D7.,45_54,331.14285714285717
2021-01-24,331,Age.,55_64,157
2021-01-24,331,Age.D7.,55_64,240.57142857142858
2021-01-24,331,Age.,65plus,236
2021-01-24,331,Age.D7.,65plus,322.14285714285717
2021-01-25,332,Age.,1_4,23
2021-01-25,332,Age.D7.,1_4,44.42857142857143
2021-01-25,332,Age.,5_14,44
2021-01-25,332,Age.D7.,5_14,85.71428571428571
2021-01-25,332,Age.,15_24,118
2021-01-25,332,Age.D7.,15_24,249.42857142857142
2021-01-25,332,Age.,25_34,143
2021-01-25,332,Age.D7.,25_34,325.7142857142857
2021-01-25,332,Age.,35_44,137
2021-01-25,332,Age.D7.,35_44,320
2021-01-25,332,Age.,45_54,142
2021-01-25,332,Age.D7.,45_54,306.7142857142857
2021-01-25,332,Age.,55_64,103
2021-01-25,332,Age.D7.,55_64,222
2021-01-25,332,Age.,65plus,214
2021-01-25,332,Age.D7.,65plus,303.42857142857144
2021-01-26,333,Age.,1_4,47
2021-01-26,333,Age.D7.,1_4,45
2021-01-26,333,Age.,5_14,65
2021-01-26,333,Age.D7.,5_14,82
2021-01-26,333,Age.,15_24,184
2021-01-26,333,Age.D7.,15_24,231.42857142857142
2021-01-26,333,Age.,25_34,206
2021-01-26,333,Age.D7.,25_34,299.85714285714283
2021-01-26,333,Age.,35_44,224
2021-01-26,333,Age.D7.,35_44,287.85714285714283
2021-01-26,333,Age.,45_54,207
2021-01-26,333,Age.D7.,45_54,270.14285714285717
2021-01-26,333,Age.,55_64,142
2021-01-26,333,Age.D7.,55_64,198.85714285714286
2021-01-26,333,Age.,65plus,257
2021-01-26,333,Age.D7.,65plus,279.14285714285717
2021-01-27,334,Age.,1_4,37
2021-01-27,334,Age.D7.,1_4,42.142857142857146
2021-01-27,334,Age.,5_14,90
2021-01-27,334,Age.D7.,5_14,79.85714285714286
2021-01-27,334,Age.,15_24,219
2021-01-27,334,Age.D7.,15_24,215.28571428571428
2021-01-27,334,Age.,25_34,213
2021-01-27,334,Age.D7.,25_34,263.85714285714283
2021-01-27,334,Age.,35_44,250
2021-01-27,334,Age.D7.,35_44,257.85714285714283
2021-01-27,334,Age.,45_54,222
2021-01-27,334,Age.D7.,45_54,234.71428571428572
2021-01-27,334,Age.,55_64,152
2021-01-27,334,Age.D7.,55_64,174.14285714285714
2021-01-27,334,Age.,65plus,267
2021-01-27,334,Age.D7.,65plus,263.57142857142856
2021-01-28,335,Age.,1_4,31
2021-01-28,335,Age.D7.,1_4,38.142857142857146
2021-01-28,335,Age.,5_14,63
2021-01-28,335,Age.D7.,5_14,71
2021-01-28,335,Age.,15_24,181
2021-01-28,335,Age.D7.,15_24,221.71428571428572
2021-01-28,335,Age.,25_34,211
2021-01-28,335,Age.D7.,25_34,231.57142857142858
2021-01-28,335,Age.,35_44,190
2021-01-28,335,Age.D7.,35_44,229.57142857142858
2021-01-28,335,Age.,45_54,197
2021-01-28,335,Age.D7.,45_54,212.85714285714286
2021-01-28,335,Age.,55_64,154
2021-01-28,335,Age.D7.,55_64,154.71428571428572
2021-01-28,335,Age.,65plus,233
2021-01-28,335,Age.D7.,65plus,242.28571428571428
2021-01-29,336,Age.,1_4,51
2021-01-29,336,Age.D7.,1_4,38
2021-01-29,336,Age.,5_14,92
2021-01-29,336,Age.D7.,5_14,71.28571428571429
2021-01-29,336,Age.,15_24,190
2021-01-29,336,Age.D7.,15_24,181.71428571428572
2021-01-29,336,Age.,25_34,260
2021-01-29,336,Age.D7.,25_34,218.42857142857142
2021-01-29,336,Age.,35_44,246
2021-01-29,336,Age.D7.,35_44,220.71428571428572
2021-01-29,336,Age.,45_54,227
2021-01-29,336,Age.D7.,45_54,202.85714285714286
2021-01-29,336,Age.,55_64,144
2021-01-29,336,Age.D7.,55_64,146.28571428571428
2021-01-29,336,Age.,65plus,203
2021-01-29,336,Age.D7.,65plus,228.85714285714286
2021-01-30,337,Age.,1_4,41
2021-01-30,337,Age.D7.,1_4,40
2021-01-30,337,Age.,5_14,66
2021-01-30,337,Age.D7.,5_14,69.42857142857143
2021-01-30,337,Age.,15_24,191
2021-01-30,337,Age.D7.,15_24,180.14285714285714
2021-01-30,337,Age.,25_34,189
2021-01-30,337,Age.D7.,25_34,208.71428571428572
2021-01-30,337,Age.,35_44,232
2021-01-30,337,Age.D7.,35_44,216.14285714285714
2021-01-30,337,Age.,45_54,161
2021-01-30,337,Age.D7.,45_54,195.57142857142858
2021-01-30,337,Age.,55_64,122
2021-01-30,337,Age.D7.,55_64,139.14285714285714
2021-01-30,337,Age.,65plus,191
2021-01-30,337,Age.D7.,65plus,228.71428571428572
2021-01-31,338,Age.,1_4,24
2021-01-31,338,Age.D7.,1_4,36.285714285714285
2021-01-31,338,Age.,5_14,52
2021-01-31,338,Age.D7.,5_14,67.42857142857143
2021-01-31,338,Age.,15_24,153
2021-01-31,338,Age.D7.,15_24,176.57142857142858
2021-01-31,338,Age.,25_34,178
2021-01-31,338,Age.D7.,25_34,200
2021-01-31,338,Age.,35_44,190
2021-01-31,338,Age.D7.,35_44,209.85714285714286
2021-01-31,338,Age.,45_54,158
2021-01-31,338,Age.D7.,45_54,187.71428571428572
2021-01-31,338,Age.,55_64,116
2021-01-31,338,Age.D7.,55_64,133.28571428571428
2021-01-31,338,Age.,65plus,178
2021-01-31,338,Age.D7.,65plus,220.42857142857142
2021-02-01,339,Age.,1_4,22
2021-02-01,339,Age.D7.,1_4,36.142857142857146
2021-02-01,339,Age.,5_14,52
2021-02-01,339,Age.D7.,5_14,68.57142857142857
2021-02-01,339,Age.,15_24,132
2021-02-01,339,Age.D7.,15_24,178.57142857142858
2021-02-01,339,Age.,25_34,125
2021-02-01,339,Age.D7.,25_34,197.42857142857142
2021-02-01,339,Age.,35_44,157
2021-02-01,339,Age.D7.,35_44,212.71428571428572
2021-02-01,339,Age.,45_54,132
2021-02-01,339,Age.D7.,45_54,186.28571428571428
2021-02-01,339,Age.,55_64,92
2021-02-01,339,Age.D7.,55_64,131.71428571428572
2021-02-01,339,Age.,65plus,159
2021-02-01,339,Age.D7.,65plus,212.57142857142858
2021-02-02,340,Age.,1_4,34
2021-02-02,340,Age.D7.,1_4,34.285714285714285
2021-02-02,340,Age.,5_14,69
2021-02-02,340,Age.D7.,5_14,69.14285714285714
2021-02-02,340,Age.,15_24,142
2021-02-02,340,Age.D7.,15_24,172.57142857142858
2021-02-02,340,Age.,25_34,158
2021-02-02,340,Age.D7.,25_34,190.57142857142858
2021-02-02,340,Age.,35_44,162
2021-02-02,340,Age.D7.,35_44,203.85714285714286
2021-02-02,340,Age.,45_54,161
2021-02-02,340,Age.D7.,45_54,179.71428571428572
2021-02-02,340,Age.,55_64,106
2021-02-02,340,Age.D7.,55_64,126.57142857142857
2021-02-02,340,Age.,65plus,177
2021-02-02,340,Age.D7.,65plus,201.14285714285714
2021-02-03,341,Age.,1_4,33
2021-02-03,341,Age.D7.,1_4,33.714285714285715
2021-02-03,341,Age.,5_14,88
2021-02-03,341,Age.D7.,5_14,68.85714285714286
2021-02-03,341,Age.,15_24,218
2021-02-03,341,Age.D7.,15_24,172.42857142857142
2021-02-03,341,Age.,25_34,205
2021-02-03,341,Age.D7.,25_34,189.42857142857142
2021-02-03,341,Age.,35_44,207
2021-02-03,341,Age.D7.,35_44,197.71428571428572
2021-02-03,341,Age.,45_54,190
2021-02-03,341,Age.D7.,45_54,175.14285714285714
2021-02-03,341,Age.,55_64,154
2021-02-03,341,Age.D7.,55_64,126.85714285714286
2021-02-03,341,Age.,65plus,190
2021-02-03,341,Age.D7.,65plus,190.14285714285714
2021-02-04,342,Age.,1_4,32
2021-02-04,342,Age.D7.,1_4,33.857142857142854
2021-02-04,342,Age.,5_14,82
2021-02-04,342,Age.D7.,5_14,71.57142857142857
2021-02-04,342,Age.,15_24,161
2021-02-04,342,Age.D7.,15_24,169.57142857142858
2021-02-04,342,Age.,25_34,167
2021-02-04,342,Age.D7.,25_34,183.14285714285714
2021-02-04,342,Age.,35_44,144
2021-02-04,342,Age.D7.,35_44,191.14285714285714
2021-02-04,342,Age.,45_54,153
2021-02-04,342,Age.D7.,45_54,168.85714285714286
2021-02-04,342,Age.,55_64,117
2021-02-04,342,Age.D7.,55_64,121.57142857142857
2021-02-04,342,Age.,65plus,152
2021-02-04,342,Age.D7.,65plus,178.57142857142858
2021-02-05,343,Age.,1_4,35
2021-02-05,343,Age.D7.,1_4,31.571428571428573
2021-02-05,343,Age.,5_14,74
2021-02-05,343,Age.D7.,5_14,69
2021-02-05,343,Age.,15_24,115
2021-02-05,343,Age.D7.,15_24,158.85714285714286
2021-02-05,343,Age.,25_34,120
2021-02-05,343,Age.D7.,25_34,163.14285714285714
2021-02-05,343,Age.,35_44,178
2021-02-05,343,Age.D7.,35_44,181.42857142857142
2021-02-05,343,Age.,45_54,129
2021-02-05,343,Age.D7.,45_54,154.85714285714286
2021-02-05,343,Age.,55_64,67
2021-02-05,343,Age.D7.,55_64,110.57142857142857
2021-02-05,343,Age.,65plus,105
2021-02-05,343,Age.D7.,65plus,164.57142857142858
2021-02-06,344,Age.,1_4,29
2021-02-06,344,Age.D7.,1_4,29.857142857142858
2021-02-06,344,Age.,5_14,100
2021-02-06,344,Age.D7.,5_14,73.85714285714286
2021-02-06,344,Age.,15_24,209
2021-02-06,344,Age.D7.,15_24,161.42857142857142
2021-02-06,344,Age.,25_34,168
2021-02-06,344,Age.D7.,25_34,160.14285714285714
2021-02-06,344,Age.,35_44,158
2021-02-06,344,Age.D7.,35_44,170.85714285714286
2021-02-06,344,Age.,45_54,146
2021-02-06,344,Age.D7.,45_54,152.71428571428572
2021-02-06,344,Age.,55_64,99
2021-02-06,344,Age.D7.,55_64,107.28571428571429
2021-02-06,344,Age.,65plus,115
2021-02-06,344,Age.D7.,65plus,153.71428571428572
2021-02-07,345,Age.,1_4,58
2021-02-07,345,Age.D7.,1_4,34.714285714285715
2021-02-07,345,Age.,5_14,86
2021-02-07,345,Age.D7.,5_14,78.71428571428571
2021-02-07,345,Age.,15_24,138
2021-02-07,345,Age.D7.,15_24,159.28571428571428
2021-02-07,345,Age.,25_34,125
2021-02-07,345,Age.D7.,25_34,152.57142857142858
2021-02-07,345,Age.,35_44,111
2021-02-07,345,Age.D7.,35_44,159.57142857142858
2021-02-07,345,Age.,45_54,119
2021-02-07,345,Age.D7.,45_54,147.14285714285714
2021-02-07,345,Age.,55_64,65
2021-02-07,345,Age.D7.,55_64,100
2021-02-07,345,Age.,65plus,114
2021-02-07,345,Age.D7.,65plus,144.57142857142858
2021-02-08,346,Age.,1_4,22
2021-02-08,346,Age.D7.,1_4,34.714285714285715
2021-02-08,346,Age.,5_14,50
2021-02-08,346,Age.D7.,5_14,78.42857142857143
2021-02-08,346,Age.,15_24,88
2021-02-08,346,Age.D7.,15_24,153
2021-02-08,346,Age.,25_34,77
2021-02-08,346,Age.D7.,25_34,145.71428571428572
2021-02-08,346,Age.,35_44,97
2021-02-08,346,Age.D7.,35_44,151
2021-02-08,346,Age.,45_54,91
2021-02-08,346,Age.D7.,45_54,141.28571428571428
2021-02-08,346,Age.,55_64,47
2021-02-08,346,Age.D7.,55_64,93.57142857142857
2021-02-08,346,Age.,65plus,77
2021-02-08,346,Age.D7.,65plus,132.85714285714286
2021-02-09,347,Age.,1_4,60
2021-02-09,347,Age.D7.,1_4,38.42857142857143
2021-02-09,347,Age.,5_14,106
2021-02-09,347,Age.D7.,5_14,83.71428571428571
2021-02-09,347,Age.,15_24,160
2021-02-09,347,Age.D7.,15_24,155.57142857142858
2021-02-09,347,Age.,25_34,172
2021-02-09,347,Age.D7.,25_34,147.71428571428572
2021-02-09,347,Age.,35_44,153
2021-02-09,347,Age.D7.,35_44,149.71428571428572
2021-02-09,347,Age.,45_54,133
2021-02-09,347,Age.D7.,45_54,137.28571428571428
2021-02-09,347,Age.,55_64,111
2021-02-09,347,Age.D7.,55_64,94.28571428571429
2021-02-09,347,Age.,65plus,108
2021-02-09,347,Age.D7.,65plus,123
2021-02-10,348,Age.,1_4,39
2021-02-10,348,Age.D7.,1_4,39.285714285714285
2021-02-10,348,Age.,5_14,86
2021-02-10,348,Age.D7.,5_14,83.42857142857143
2021-02-10,348,Age.,15_24,148
2021-02-10,348,Age.D7.,15_24,145.57142857142858
2021-02-10,348,Age.,25_34,151
2021-02-10,348,Age.D7.,25_34,140
2021-02-10,348,Age.,35_44,149
2021-02-10,348,Age.D7.,35_44,141.42857142857142
2021-02-10,348,Age.,45_54,118
2021-02-10,348,Age.D7.,45_54,127
2021-02-10,348,Age.,55_64,87
2021-02-10,348,Age.D7.,55_64,84.71428571428571
2021-02-10,348,Age.,65plus,98
2021-02-10,348,Age.D7.,65plus,109.85714285714286
2021-02-11,349,Age.,1_4,44
2021-02-11,349,Age.D7.,1_4,41
2021-02-11,349,Age.,5_14,89
2021-02-11,349,Age.D7.,5_14,84.42857142857143
2021-02-11,349,Age.,15_24,156
2021-02-11,349,Age.D7.,15_24,144.85714285714286
2021-02-11,349,Age.,25_34,173
2021-02-11,349,Age.D7.,25_34,140.85714285714286
2021-02-11,349,Age.,35_44,144
2021-02-11,349,Age.D7.,35_44,141.42857142857142
2021-02-11,349,Age.,45_54,109
2021-02-11,349,Age.D7.,45_54,120.71428571428571
2021-02-11,349,Age.,55_64,95
2021-02-11,349,Age.D7.,55_64,81.57142857142857
2021-02-11,349,Age.,65plus,109
2021-02-11,349,Age.D7.,65plus,103.71428571428571
2021-02-12,350,Age.,1_4,48
2021-02-12,350,Age.D7.,1_4,42.857142857142854
2021-02-12,350,Age.,5_14,116
2021-02-12,350,Age.D7.,5_14,90.42857142857143
2021-02-12,350,Age.,15_24,255
2021-02-12,350,Age.D7.,15_24,164.85714285714286
2021-02-12,350,Age.,25_34,176
2021-02-12,350,Age.D7.,25_34,148.85714285714286
2021-02-12,350,Age.,35_44,161
2021-02-12,350,Age.D7.,35_44,139
2021-02-12,350,Age.,45_54,130
2021-02-12,350,Age.D7.,45_54,120.85714285714286
2021-02-12,350,Age.,55_64,93
2021-02-12,350,Age.D7.,55_64,85.28571428571429
2021-02-12,350,Age.,65plus,99
2021-02-12,350,Age.D7.,65plus,102.85714285714286
2021-02-13,351,Age.,1_4,55
2021-02-13,351,Age.D7.,1_4,46.57142857142857
2021-02-13,351,Age.,5_14,96
2021-02-13,351,Age.D7.,5_14,89.85714285714286
2021-02-13,351,Age.,15_24,164
2021-02-13,351,Age.D7.,15_24,158.42857142857142
2021-02-13,351,Age.,25_34,130
2021-02-13,351,Age.D7.,25_34,143.42857142857142
2021-02-13,351,Age.,35_44,112
2021-02-13,351,Age.D7.,35_44,132.42857142857142
2021-02-13,351,Age.,45_54,104
2021-02-13,351,Age.D7.,45_54,114.85714285714286
2021-02-13,351,Age.,55_64,57
2021-02-13,351,Age.D7.,55_64,79.28571428571429
2021-02-13,351,Age.,65plus,69
2021-02-13,351,Age.D7.,65plus,96.28571428571429
2021-02-14,352,Age.,1_4,48
2021-02-14,352,Age.D7.,1_4,45.142857142857146
2021-02-14,352,Age.,5_14,90
2021-02-14,352,Age.D7.,5_14,90.42857142857143
2021-02-14,352,Age.,15_24,187
2021-02-14,352,Age.D7.,15_24,165.42857142857142
2021-02-14,352,Age.,25_34,129
2021-02-14,352,Age.D7.,25_34,144
2021-02-14,352,Age.,35_44,119
2021-02-14,352,Age.D7.,35_44,133.57142857142858
2021-02-14,352,Age.,45_54,100
2021-02-14,352,Age.D7.,45_54,112.14285714285714
2021-02-14,352,Age.,55_64,70
2021-02-14,352,Age.D7.,55_64,80
2021-02-14,352,Age.,65plus,70
2021-02-14,352,Age.D7.,65plus,90
2021-02-15,353,Age.,1_4,39
2021-02-15,353,Age.D7.,1_4,47.57142857142857
2021-02-15,353,Age.,5_14,87
2021-02-15,353,Age.D7.,5_14,95.71428571428571
2021-02-15,353,Age.,15_24,169
2021-02-15,353,Age.D7.,15_24,177
2021-02-15,353,Age.,25_34,118
2021-02-15,353,Age.D7.,25_34,149.85714285714286
2021-02-15,353,Age.,35_44,92
2021-02-15,353,Age.D7.,35_44,132.85714285714286
2021-02-15,353,Age.,45_54,81
2021-02-15,353,Age.D7.,45_54,110.71428571428571
2021-02-15,353,Age.,55_64,60
2021-02-15,353,Age.D7.,55_64,81.85714285714286
2021-02-15,353,Age.,65plus,86
2021-02-15,353,Age.D7.,65plus,91.28571428571429
2021-02-16,354,Age.,1_4,27
2021-02-16,354,Age.D7.,1_4,42.857142857142854
2021-02-16,354,Age.,5_14,47
2021-02-16,354,Age.D7.,5_14,87.28571428571429
2021-02-16,354,Age.,15_24,141
2021-02-16,354,Age.D7.,15_24,174.28571428571428
2021-02-16,354,Age.,25_34,90
2021-02-16,354,Age.D7.,25_34,138.14285714285714
2021-02-16,354,Age.,35_44,109
2021-02-16,354,Age.D7.,35_44,126.57142857142857
2021-02-16,354,Age.,45_54,98
2021-02-16,354,Age.D7.,45_54,105.71428571428571
2021-02-16,354,Age.,55_64,57
2021-02-16,354,Age.D7.,55_64,74.14285714285714
2021-02-16,354,Age.,65plus,76
2021-02-16,354,Age.D7.,65plus,86.71428571428571
