OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area,Date,Cases,CasesSum7,CasesSum14,CasesMean7,CasesMean14,CasesMedian7,CasesMedian14,Rate,MeanRate7,MeanRate14,MedianRate7,MedianRate14
2518,22,Tipperary,159553,2020/06/04 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,540,338.445532205599,NA,NA,781276.579658178,11551196729.2754,2020-06-04,0,13,13,1.8571428571428572,0.9285714285714286,1,0,0,1.163966116051003,0.5819830580255015,1.163966116051003,0
2519,23,Waterford,116176,2020/06/04 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,154,132.557498967084,NA,NA,643184.903993029,4848379554.98393,2020-06-04,0,3,6,0.42857142857142855,0.42857142857142855,0,0,0,0.3688984201310327,0.3688984201310327,0.3688984201310327,0
2520,24,Westmeath,88770,2020/06/04 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,671,755.885997521685,NA,NA,422669.332716032,5208705730.29998,2020-06-04,0,4,10,0.5714285714285714,0.7142857142857143,1,1,0,0.6437181158370748,0.8046476447963438,0.6437181158370748,1.1265067027148812
2521,25,Wexford,149722,2020/06/04 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,214,142.931566503253,NA,NA,589324.476745023,6332221063.42107,2020-06-04,1,1,1,0.14285714285714285,0.07142857142857142,0,0,0.6679045163703397,0.09541493091004852,0.04770746545502426,0.09541493091004852,0
2522,26,Wicklow,142425,2020/06/04 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,668,469.01878181499,NA,NA,427539.198566779,5580728578.64434,2020-06-04,0,5,9,0.7142857142857143,0.6428571428571429,0,0,0,0.5015170891948143,0.4513653802753329,0.5015170891948143,0
2523,1,Carlow,56932,2020/06/05 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,168,295.088877959671,NA,NA,319348.572538664,2432351721.08439,2020-06-05,0,3,17,0.42857142857142855,1.2142857142857142,0,0,0,0.7527777498971203,2.1328702913751743,0.7527777498971203,0
2524,2,Cavan,76176,2020/06/05 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,858,1126.33900441084,NA,NA,515954.496459225,5575009910.82163,2020-06-05,0,24,34,3.4285714285714284,2.4285714285714284,4,2,0,4.500855162480871,3.188105740090617,4.500855162480871,2.625498844780508
2525,3,Clare,118817,2020/06/05 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,368,309.719989563783,NA,NA,1013948.95023179,8722541705.68269,2020-06-05,0,46,48,6.571428571428571,3.4285714285714284,0,0,0,5.5307140993532675,2.885589964879965,5.5307140993532675,0
2526,4,Cork,542868,2020/06/05 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1529,281.652261691608,NA,NA,2129949.40863365,19529490885.5341,2020-06-05,1,52,101,7.428571428571429,7.214285714285714,3,5.5,0.1842068421789459,1.3683936847578837,1.3289207900052527,1.3683936847578837,1.0131376319842025
2527,5,Donegal,159192,2020/06/05 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,471,295.869139152721,NA,NA,2145085.77438756,14624041936.8887,2020-06-05,0,0,0,0,0,0,0,0,0,0,0,0
2528,6,Dublin,1347359,2020/06/05 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12139,900.947705845287,NA,NA,449433.53182733,2612632654.59451,2020-06-05,12,97,266,13.857142857142858,19,10,11.5,0.8906312274605358,1.0284670126627615,1.4101661101458483,1.0284670126627615,0.8535215929830134
2529,7,Galway,258058,2020/06/05 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,481,186.392206403212,NA,NA,1972288.28611619,17079158586.253,2020-06-05,0,4,24,0.5714285714285714,1.7142857142857142,0,1,0,0.2214341626411781,0.6643024879235343,0.2214341626411781,0.3875097846220617
2530,8,Kerry,147707,2020/06/05 00:00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,308,208.520923178996,NA,NA,1753779.81860439,12483603408.0519,2020-06-05,0,0,0,0,0,0,0,0,0,0,0,0
2531,9,Kildare,222504,2020/06/05 00:00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1423,639.539064466257,NA,NA,422182.036778848,4726063621.61779,2020-06-05,0,7,33,1,2.357142857142857,0,0.5,0,0.44943012260453746,1.059371003282124,0.44943012260453746,0.22471506130226873
2532,10,Kilkenny,99232,2020/06/05 00:00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,344,346.662366978394,NA,NA,453397.572162214,5585391835.07863,2020-06-05,0,6,10,0.8571428571428571,0.7142857142857143,0,0,0,0.8637766619062974,0.7198138849219147,0.8637766619062974,0
2533,11,Laois,84697,2020/06/05 00:00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,262,309.337993081219,NA,NA,398512.462211564,4731211499.45007,2020-06-05,1,3,6,0.42857142857142855,0.42857142857142855,0,0,1.1806793629054158,0.5060054412451782,0.5060054412451782,0.5060054412451782,0
2534,12,Leitrim,32044,2020/06/05 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,84,262.139558107602,NA,NA,453253.685043119,4618679672.90058,2020-06-05,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.4458155750129286,0.4458155750129286,0.4458155750129286,0
2535,13,Limerick,194899,2020/06/05 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,582,298.616206342772,NA,NA,673892.690484704,7206726911.85935,2020-06-05,0,1,14,0.14285714285714285,1,0,1,0,0.07329803788482385,0.513086265193767,0.07329803788482385,0.513086265193767
2536,14,Longford,40873,2020/06/05 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,285,697.281824187116,NA,NA,315245.172822004,3097977868.80369,2020-06-05,1,2,6,0.2857142857142857,0.42857142857142855,0,0,2.446602891884618,0.6990293976813194,1.0485440965219792,0.6990293976813194,0
2537,15,Louth,128884,2020/06/05 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,777,602.867694981534,NA,NA,352203.517153586,2386326963.30641,2020-06-05,0,12,22,1.7142857142857142,1.5714285714285714,1,0.5,0,1.3300997131418284,1.2192580703800093,1.3300997131418284,0.38794574966636663
2538,16,Mayo,130507,2020/06/05 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,570,436.75818155348,NA,NA,2101964.07657907,16036984139.0268,2020-06-05,0,0,3,0,0.21428571428571427,0,0,0,0,0.1641948050952932,0,0
2539,17,Meath,195044,2020/06/05 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,806,413.240089415722,NA,NA,554844.750540487,6658570745.56814,2020-06-05,1,10,14,1.4285714285714286,1,1,1,0.5127048255778184,0.7324354651111691,0.5127048255778184,0.7324354651111691,0.5127048255778184
2540,18,Monaghan,61386,2020/06/05 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,528,860.130974489297,NA,NA,392803.047266062,3768943156.93708,2020-06-05,0,19,27,2.7142857142857144,1.9285714285714286,1,1,0,4.42166897058892,3.14171216331318,4.42166897058892,1.62903593653276
2541,19,Offaly,77961,2020/06/05 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,479,614.409768987058,NA,NA,561440.378583655,5558826350.06292,2020-06-05,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.18324180405220925,0.18324180405220925,0.18324180405220925,0
2542,20,Roscommon,64544,2020/06/05 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,337,522.124442240952,NA,NA,622494.154575241,7278743875.74053,2020-06-05,0,4,19,0.5714285714285714,1.3571428571428572,0,0.5,0,0.8853318223670231,2.10266307812168,0.8853318223670231,0.7746653445711452
2543,21,Sligo,65535,2020/06/05 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,128,195.315480277714,NA,NA,682286.870285504,5348370378.15199,2020-06-05,0,0,0,0,0,0,0,0,0,0,0,0
2544,22,Tipperary,159553,2020/06/05 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,540,338.445532205599,NA,NA,781276.579658178,11551196729.2754,2020-06-05,0,11,13,1.5714285714285714,0.9285714285714286,1,0,0,0.9848944058893103,0.5819830580255015,0.9848944058893103,0
2545,23,Waterford,116176,2020/06/05 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,154,132.557498967084,NA,NA,643184.903993029,4848379554.98393,2020-06-05,0,3,4,0.42857142857142855,0.2857142857142857,0,0,0,0.3688984201310327,0.24593228008735513,0.3688984201310327,0
2546,24,Westmeath,88770,2020/06/05 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,671,755.885997521685,NA,NA,422669.332716032,5208705730.29998,2020-06-05,0,3,8,0.42857142857142855,0.5714285714285714,0,0.5,0,0.4827885868778062,0.6437181158370748,0.4827885868778062,0.5632533513574406
2547,25,Wexford,149722,2020/06/05 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,214,142.931566503253,NA,NA,589324.476745023,6332221063.42107,2020-06-05,0,1,1,0.14285714285714285,0.07142857142857142,0,0,0,0.09541493091004852,0.04770746545502426,0.09541493091004852,0
2548,26,Wicklow,142425,2020/06/05 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,670,470.423029664736,NA,NA,427539.198566779,5580728578.64434,2020-06-05,2,7,9,1,0.6428571428571429,0,0,1.40424784974548,0.70212392487274,0.4513653802753329,0.70212392487274,0
2549,1,Carlow,56932,2020/06/06 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,168,295.088877959671,NA,NA,319348.572538664,2432351721.08439,2020-06-06,0,3,17,0.42857142857142855,1.2142857142857142,0,0,0,0.7527777498971203,2.1328702913751743,0.7527777498971203,0
2550,2,Cavan,76176,2020/06/06 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,858,1126.33900441084,NA,NA,515954.496459225,5575009910.82163,2020-06-06,0,19,33,2.7142857142857144,2.357142857142857,2,2,0,3.5631770036306896,3.094337924205599,3.5631770036306896,2.625498844780508
2551,3,Clare,118817,2020/06/06 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,368,309.719989563783,NA,NA,1013948.95023179,8722541705.68269,2020-06-06,0,9,47,1.2857142857142858,3.357142857142857,0,0,0,1.0820962368299871,2.8254735072783,1.0820962368299871,0
2552,4,Cork,542868,2020/06/06 00:00:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1529,281.652261691608,NA,NA,2129949.40863365,19529490885.5341,2020-06-06,0,15,91,2.142857142857143,6.5,1,4.5,0,0.39472894752631266,1.1973444741631483,0.39472894752631266,0.8289307898052565
2553,5,Donegal,159192,2020/06/06 00:00:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,471,295.869139152721,NA,NA,2145085.77438756,14624041936.8887,2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0
2554,6,Dublin,1347359,2020/06/06 00:00:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12158,902.357871955433,NA,NA,449433.53182733,2612632654.59451,2020-06-06,19,106,282,15.142857142857142,20.142857142857142,12,14,1.4101661101458483,1.1238917870335332,1.4949881318087566,1.1238917870335332,1.0390697653706251
2555,7,Galway,258058,2020/06/06 00:00:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,481,186.392206403212,NA,NA,1972288.28611619,17079158586.253,2020-06-06,0,2,21,0.2857142857142857,1.5,0,0,0,0.11071708132058905,0.5812646769330926,0.11071708132058905,0
2556,8,Kerry,147707,2020/06/06 00:00:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,308,208.520923178996,NA,NA,1753779.81860439,12483603408.0519,2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0
2557,9,Kildare,222504,2020/06/06 00:00:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1423,639.539064466257,NA,NA,422182.036778848,4726063621.61779,2020-06-06,0,6,33,0.8571428571428571,2.357142857142857,0,0.5,0,0.3852258193753178,1.059371003282124,0.3852258193753178,0.22471506130226873
2558,10,Kilkenny,99232,2020/06/06 00:00:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,345,347.670106417285,NA,NA,453397.572162214,5585391835.07863,2020-06-06,1,7,11,1,0.7857142857142857,1,0.5,1.0077394388906804,1.0077394388906804,0.7917952734141059,1.0077394388906804,0.5038697194453402
2559,11,Laois,84697,2020/06/06 00:00:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,262,309.337993081219,NA,NA,398512.462211564,4731211499.45007,2020-06-06,0,3,6,0.42857142857142855,0.42857142857142855,0,0,0,0.5060054412451782,0.5060054412451782,0.5060054412451782,0
2560,12,Leitrim,32044,2020/06/06 00:00:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,84,262.139558107602,NA,NA,453253.685043119,4618679672.90058,2020-06-06,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.4458155750129286,0.4458155750129286,0.4458155750129286,0
2561,13,Limerick,194899,2020/06/06 00:00:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,583,299.129292607966,NA,NA,673892.690484704,7206726911.85935,2020-06-06,1,2,12,0.2857142857142857,0.8571428571428571,0,1,0.513086265193767,0.1465960757696477,0.4397882273089431,0.1465960757696477,0.513086265193767
2562,14,Longford,40873,2020/06/06 00:00:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,285,697.281824187116,NA,NA,315245.172822004,3097977868.80369,2020-06-06,0,2,5,0.2857142857142857,0.35714285714285715,0,0,0,0.6990293976813194,0.8737867471016494,0.6990293976813194,0
2563,15,Louth,128884,2020/06/06 00:00:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,776,602.091803482201,NA,NA,352203.517153586,2386326963.30641,2020-06-06,0,10,19,1.4285714285714286,1.3571428571428572,0,0,0,1.1084164276181905,1.052995606237281,1.1084164276181905,0
2564,16,Mayo,130507,2020/06/06 00:00:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,570,436.75818155348,NA,NA,2101964.07657907,16036984139.0268,2020-06-06,0,0,3,0,0.21428571428571427,0,0,0,0,0.1641948050952932,0,0
2565,17,Meath,195044,2020/06/06 00:00:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,804,412.214679764566,NA,NA,554844.750540487,6658570745.56814,2020-06-06,0,10,14,1.4285714285714286,1,1,1,0,0.7324354651111691,0.5127048255778184,0.7324354651111691,0.5127048255778184
2566,18,Monaghan,61386,2020/06/06 00:00:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,530,863.389046362363,NA,NA,392803.047266062,3768943156.93708,2020-06-06,2,21,29,3,2.0714285714285716,2,1.5,3.25807187306552,4.887107809598279,3.37443158281786,4.887107809598279,2.4435539047991397
2567,19,Offaly,77961,2020/06/06 00:00:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,479,614.409768987058,NA,NA,561440.378583655,5558826350.06292,2020-06-06,0,1,2,0.14285714285714285,0.14285714285714285,0,0,0,0.18324180405220925,0.18324180405220925,0.18324180405220925,0
2568,20,Roscommon,64544,2020/06/06 00:00:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,337,522.124442240952,NA,NA,622494.154575241,7278743875.74053,2020-06-06,0,4,18,0.5714285714285714,1.2857142857142858,0,0,0,0.8853318223670231,1.9919966003258023,0.8853318223670231,0
2569,21,Sligo,65535,2020/06/06 00:00:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,128,195.315480277714,NA,NA,682286.870285504,5348370378.15199,2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0
2570,22,Tipperary,159553,2020/06/06 00:00:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,540,338.445532205599,NA,NA,781276.579658178,11551196729.2754,2020-06-06,0,10,13,1.4285714285714286,0.9285714285714286,0,0,0,0.895358550808464,0.5819830580255015,0.895358550808464,0
2571,23,Waterford,116176,2020/06/06 00:00:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,154,132.557498967084,NA,NA,643184.903993029,4848379554.98393,2020-06-06,0,2,4,0.2857142857142857,0.2857142857142857,0,0,0,0.24593228008735513,0.24593228008735513,0.24593228008735513,0
2572,24,Westmeath,88770,2020/06/06 00:00:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,671,755.885997521685,NA,NA,422669.332716032,5208705730.29998,2020-06-06,0,2,8,0.2857142857142857,0.5714285714285714,0,0.5,0,0.3218590579185374,0.6437181158370748,0.3218590579185374,0.5632533513574406
2573,25,Wexford,149722,2020/06/06 00:00:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,216,144.267375535993,NA,NA,589324.476745023,6332221063.42107,2020-06-06,2,3,3,0.42857142857142855,0.21428571428571427,0,0,1.3358090327406793,0.2862447927301456,0.1431223963650728,0.2862447927301456,0
2574,26,Wicklow,142425,2020/06/06 00:00:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,670,470.423029664736,NA,NA,427539.198566779,5580728578.64434,2020-06-06,0,7,9,1,0.6428571428571429,0,0,0,0.70212392487274,0.4513653802753329,0.70212392487274,0
2575,1,Carlow,56932,2020/06/07 00:00:00,278661,163444,52.7168,-6.8367000000000004,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,167,293.332396543245,NA,NA,319348.572538664,2432351721.08439,2020-06-07,0,3,17,0.42857142857142855,1.2142857142857142,0,0,0,0.7527777498971203,2.1328702913751743,0.7527777498971203,0
2576,2,Cavan,76176,2020/06/07 00:00:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,858,1126.33900441084,NA,NA,515954.496459225,5575009910.82163,2020-06-07,0,14,31,2,2.2142857142857144,0,1.5,0,2.625498844780508,2.906802292435563,2.625498844780508,1.9691241335853813
2577,3,Clare,118817,2020/06/07 00:00:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,368,309.719989563783,NA,NA,1013948.95023179,8722541705.68269,2020-06-07,0,1,47,0.14285714285714285,3.357142857142857,0,0,0,0.12023291520333189,2.8254735072783,0.12023291520333189,0
